Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,1.4181587
Mesolongi,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.5374646
Mesolongi,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.217036
Mesolongi,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.8076203
Mesolongi,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.5902195
Nafplio,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,1.8824072
Nafplio,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,2.9267406
Nafplio,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,3.3721359
Nafplio,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,2.3276923
Nafplio,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,2.2503178
Nafplio,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,2.2958343
Nafplio,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,2.5377064
Nafplio,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,2.4955826
Nafplio,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,2.6545217
Nafplio,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.8506832
Nafplio,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,2.4178324
Nafplio,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,2.4267259
Nafplio,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.9688165
Nafplio,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,2.7539198
Nafplio,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,2.530361
Nafplio,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,2.373728
Nafplio,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,2.0705373
Nafplio,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,2.798051
Nafplio,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,2.6949394
Nafplio,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,2.770591
Nafplio,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,3.2376013
Nafplio,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.133626
Nafplio,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.4265907
Nafplio,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,3.1059046
Nafplio,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,2.108922
Nafplio,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,1.9202267
Nafplio,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.2937143
Nafplio,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.4134896
Nafplio,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.1344843
Nafplio,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.6562922
Tripoli,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,1.2008961
Tripoli,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,2.5898209
Tripoli,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,2.3170397
Tripoli,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,1.799795
Tripoli,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,1.6584982
Tripoli,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,1.696981
Tripoli,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,2.7996967
Tripoli,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,2.831255
Tripoli,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,2.4152787
Tripoli,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.2730594
Tripoli,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,1.6519364
Tripoli,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,1.3470249
Tripoli,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.3105783
Tripoli,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,2.256488
Tripoli,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,1.3900371
Tripoli,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,2.0639648
Tripoli,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,2.080018
Tripoli,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,1.7539171
Tripoli,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,1.2515036
Tripoli,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,2.3221664
Tripoli,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,3.0843089
Tripoli,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,2.575845
Tripoli,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.1390364
Tripoli,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,1.7665764
Tripoli,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,1.4171734
Tripoli,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,1.2561114
Tripoli,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.021568
Tripoli,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.4180965
Tripoli,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.2789156
Tripoli,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.2045138
Arta,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,3.0653436
Arta,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,3.9230642
Arta,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,3.345763
Arta,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,3.7877557
Arta,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,4.1232076
Arta,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,4.3189173
Arta,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,4.5487866
Arta,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,3.6793106
Arta,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,4.000528
Arta,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,4.163195
Arta,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,3.7799673
Arta,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,4.4899383
Arta,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,3.6314394
Arta,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,3.5140858
Arta,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,3.6637065
Arta,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,3.1304512
Arta,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,3.3131592
Arta,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,4.0456924
Arta,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,3.793401
Arta,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,3.963332
Arta,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,4.499096
Arta,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.7573779
Arta,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,3.3414307
Arta,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,3.5018501
Arta,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,3.0833893
Arta,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,3.3196392
Arta,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,3.659457
Arta,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,3.798421
Arta,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,3.8247955
Arta,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,3.9913743
Athens,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,22.60199
Athens,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,32.399597
Athens,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,15.907084
Athens,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,22.327162
Athens,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,24.888641
Athens,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,31.010168
Athens,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,25.943258
Athens,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,28.541784
Athens,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,31.351183
Athens,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,20.388117
Athens,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,27.368408
Athens,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,30.778769
Athens,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,30.667297
Athens,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,19.446295
Athens,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,27.414148
Athens,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,24.441938
Athens,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,18.396585
Athens,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,30.944954
Athens,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,41.11912
Athens,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,36.794353
Athens,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,39.0628
Athens,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,32.30841
Athens,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,22.276962
Athens,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,42.087772
Athens,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,31.978693
Athens,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,21.838278
Athens,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,14.035014
Athens,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,20.51066
Athens,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,20.397703
Athens,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,24.409399
Patras,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,3.7512531
Patras,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,8.467694
Patras,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,6.846546
Patras,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,7.050385
Patras,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,6.2681465
Patras,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,6.6199646
Patras,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,7.5162697
Patras,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,10.701206
Patras,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,10.182605
Patras,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,9.39301
Patras,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,6.4757743
Patras,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,5.5694084
Patras,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,10.738556
Patras,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,7.06221
Patras,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,6.208981
Patras,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,7.297137
Patras,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,7.9208884
Patras,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,7.538828
Patras,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,6.1662927
Patras,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,9.441861
Patras,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,14.957867
Patras,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,10.404553
Patras,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,7.114464
Patras,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,8.330367
Patras,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,4.382384
Patras,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,4.331598
Patras,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,8.986603
Patras,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,8.412979
Patras,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,9.863534
Patras,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,11.65449
Livadia,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,1.4047202
Livadia,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,2.4246879
Livadia,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,4.3029823
Livadia,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,3.7436244
Livadia,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,3.1140788
Livadia,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,4.148681
Livadia,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,4.494548
Livadia,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,3.902811
Livadia,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,3.1432621
Livadia,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.2702906
Livadia,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,2.680213
Livadia,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,2.9432209
Livadia,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.8262794
Livadia,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,2.5619366
Livadia,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,1.7857624
Livadia,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,2.2061613
Livadia,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,3.047163
Livadia,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,3.1776905
Livadia,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,3.0328815
Livadia,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,3.2921898
Livadia,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,3.6949985
Livadia,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.356309
Livadia,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.7057552
Livadia,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,2.456352
Livadia,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,1.5937548
Livadia,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,2.2077124
Livadia,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.5677388
Livadia,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.8627443
Livadia,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,3.0832155
Livadia,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.9453819
Grevena,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,1.457952
Grevena,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,2.151448
Grevena,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,3.229818
Grevena,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,2.9520633
Grevena,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,2.2126477
Grevena,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,3.9340398
Grevena,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,2.5740612
Grevena,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,2.0346272
Grevena,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,2.0800679
Grevena,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,4.2031384
Grevena,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,1.974144
Grevena,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,1.8070616
Grevena,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.2385645
Grevena,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,1.7952065
Grevena,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,1.5380889
Grevena,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,1.9838942
Grevena,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,2.3056257
Grevena,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,2.3809144
Grevena,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,1.8576965
Grevena,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,2.0495093
Grevena,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,2.4365425
Grevena,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.1621742
Grevena,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.1207325
Grevena,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,1.7491685
Grevena,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,1.693708
Grevena,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,2.1660798
Grevena,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.261915
Grevena,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.322385
Grevena,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.6981697
Grevena,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,1.9063902
Drama,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,4.2750416
Drama,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,4.128741
Drama,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,3.6533976
Drama,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,4.955549
Drama,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,6.8588614
Drama,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,5.4964194
Drama,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,5.454721
Drama,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,3.9932473
Drama,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,3.9333985
Drama,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,4.581288
Drama,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,4.972965
Drama,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,4.7059913
Drama,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,4.396035
Drama,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,4.330108
Drama,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,3.8916137
Drama,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,3.6860287
Drama,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,4.1541057
Drama,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,5.8965645
Drama,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,6.0095515
Drama,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,4.4726744
Drama,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,4.4313498
Drama,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,4.2813935
Drama,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,4.035066
Drama,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,4.559832
Drama,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,4.5900083
Drama,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,5.43223
Drama,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,4.842503
Drama,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,4.2928896
Drama,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,3.967014
Drama,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,4.338171
Rhodes,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,2.1045625
Rhodes,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,1.4337158
Rhodes,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,0.91060704
Rhodes,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,1.8089849
Rhodes,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,2.148792
Rhodes,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,3.4282691
Rhodes,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,2.3392966
Rhodes,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,2.8231795
Rhodes,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,2.6861897
Rhodes,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.4838588
Rhodes,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,2.154914
Rhodes,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,1.8745815
Rhodes,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.5323923
Rhodes,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,2.0144494
Rhodes,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,0.9982708
Rhodes,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,1.7890898
Rhodes,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,2.454786
Rhodes,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,2.9320107
Rhodes,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,2.0916157
Rhodes,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,1.6086369
Rhodes,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,2.3282795
Rhodes,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.8387089
Rhodes,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.5509493
Rhodes,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,2.497475
Rhodes,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,4.123034
Rhodes,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,2.410316
Rhodes,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.1280785
Rhodes,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,1.6342739
Rhodes,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,1.2061961
Rhodes,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,1.7307597
Alexandroupoli,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,3.103553
Alexandroupoli,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,4.0858016
Alexandroupoli,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,4.42483
Alexandroupoli,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,4.41722
Alexandroupoli,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,5.1800084
Alexandroupoli,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,4.4017987
Alexandroupoli,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,3.7840374
Alexandroupoli,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,3.5469434
Alexandroupoli,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,1.8000454
Alexandroupoli,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.9883785
Alexandroupoli,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,3.541036
Alexandroupoli,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,3.9790084
Alexandroupoli,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,4.4356394
Alexandroupoli,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,3.2398088
Alexandroupoli,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,2.621008
Alexandroupoli,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,3.5453312
Alexandroupoli,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,4.4903393
Alexandroupoli,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,3.891632
Alexandroupoli,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,5.5331726
Alexandroupoli,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,4.084062
Alexandroupoli,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,4.132531
Alexandroupoli,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.4396117
Alexandroupoli,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.7711916
Alexandroupoli,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,4.183415
Alexandroupoli,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,2.8106716
Alexandroupoli,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,3.8665326
Alexandroupoli,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,3.3927858
Alexandroupoli,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,3.4165404
Alexandroupoli,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.8354223
Alexandroupoli,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.2097619
Chalkida,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,3.640149
Chalkida,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,7.875114
Chalkida,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,8.404208
Chalkida,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,6.83527
Chalkida,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,5.6078625
Chalkida,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,5.750444
Chalkida,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,5.0312057
Chalkida,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,9.020257
Chalkida,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,6.749004
