Region,Date,Pollutant,Concentration_µg/m³
Tripoli,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,1.4305973
Tripoli,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,2.8783438
Tripoli,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,2.209938
Tripoli,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,2.1721132
Tripoli,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,2.650195
Arta,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,6.26948
Arta,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,5.483747
Arta,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,3.4262648
Arta,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,3.768243
Arta,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,4.2295804
Arta,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,5.9147725
Arta,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,6.9186797
Arta,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,6.429032
Arta,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,5.975473
Arta,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,5.609606
Arta,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,4.7623134
Arta,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,5.7791023
Arta,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,6.4805837
Arta,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,7.2487755
Arta,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,7.478564
Arta,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,7.309742
Arta,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,7.2454734
Arta,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,3.687328
Arta,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,6.123438
Arta,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,7.2401567
Arta,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,5.905009
Arta,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,4.4534497
Arta,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,5.402535
Arta,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,5.7652283
Arta,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,2.6667004
Arta,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,4.0635734
Arta,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,6.205868
Arta,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,3.8933651
Arta,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,6.3345847
Arta,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,6.8854694
Athens,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,49.443806
Athens,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,47.42326
Athens,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,34.315365
Athens,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,17.803322
Athens,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,31.370575
Athens,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,48.302845
Athens,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,59.857876
Athens,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,60.186794
Athens,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,37.765472
Athens,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,27.171335
Athens,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,27.435997
Athens,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,31.97103
Athens,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,46.335938
Athens,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,52.2688
Athens,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,41.92197
Athens,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,36.464878
Athens,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,38.068897
Athens,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,16.331902
Athens,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,31.075811
Athens,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,54.48285
Athens,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,44.964954
Athens,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,17.344069
Athens,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,41.807972
Athens,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,36.887527
Athens,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,8.828858
Athens,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,16.889368
Athens,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,38.90074
Athens,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,18.45209
Athens,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,25.605337
Athens,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,52.55669
Patras,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,8.933088
Patras,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,7.839687
Patras,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,6.6072364
Patras,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,4.313085
Patras,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,4.1548095
Patras,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,7.331304
Patras,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,17.151619
Patras,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,15.469298
Patras,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,10.344278
Patras,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,11.908021
Patras,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,5.0007634
Patras,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,6.5066338
Patras,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,9.146312
Patras,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,11.06878
Patras,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,10.770298
Patras,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,11.674316
Patras,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,7.3289604
Patras,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,4.4857173
Patras,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,9.901707
Patras,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,11.205401
Patras,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,15.865102
Patras,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,11.491116
Patras,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,8.368773
Patras,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,14.363294
Patras,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,2.929037
Patras,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,3.7907352
Patras,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,10.237148
Patras,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,5.8578854
Patras,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,6.2059846
Patras,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,10.346461
Livadia,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,4.5471015
Livadia,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,3.0936363
Livadia,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,3.6866674
Livadia,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,2.2133417
Livadia,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,1.8930522
Livadia,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,2.9099324
Livadia,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,5.660499
Livadia,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,3.9868367
Livadia,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,4.197349
Livadia,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,5.2775016
Livadia,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,2.2706938
Livadia,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,2.4561656
Livadia,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,5.555453
Livadia,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,5.084442
Livadia,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,3.714421
Livadia,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,5.411464
Livadia,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,3.6440713
Livadia,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,3.0618904
Livadia,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,4.676123
Livadia,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,4.930021
Livadia,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,5.1742663
Livadia,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,6.8337708
Livadia,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,6.7028794
Livadia,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,5.335797
Livadia,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,2.2893631
Livadia,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,3.2062664
Livadia,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,4.758493
Livadia,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,2.9597967
Livadia,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,3.3083649
Livadia,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,3.8891208
Grevena,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,3.2922363
Grevena,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,3.154559
Grevena,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,2.7192738
Grevena,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,2.0555804
Grevena,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,1.8607844
Grevena,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,2.642269
Grevena,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,3.603796
Grevena,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,3.4494886
Grevena,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,3.8181722
Grevena,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,3.487788
Grevena,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,2.7206488
Grevena,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,3.2905464
Grevena,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,3.128848
Grevena,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,3.3705056
Grevena,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,2.730096
Grevena,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,4.7266297
Grevena,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,4.060163
Grevena,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,2.2986538
Grevena,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,2.6667345
Grevena,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,3.7063344
Grevena,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,4.137257
Grevena,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,4.974645
Grevena,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,8.641801
Grevena,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,4.165032
Grevena,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,2.4211252
Grevena,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,2.2839816
Grevena,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,3.7536724
Grevena,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,2.919244
Grevena,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,3.1897748
Grevena,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,4.0819726
Drama,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,7.0565543
Drama,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,7.83402
Drama,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,6.720515
Drama,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,7.094977
Drama,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,6.6147857
Drama,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,7.0177803
Drama,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,7.5312133
Drama,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,8.474573
Drama,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,7.08836
Drama,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,7.8174286
Drama,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,8.503855
Drama,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,6.7843986
Drama,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,6.7078824
Drama,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,8.457925
Drama,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,8.465796
Drama,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,8.082013
Drama,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,8.757525
Drama,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,5.567095
Drama,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,7.8437133
Drama,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,10.14771
Drama,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,8.399058
Drama,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,7.8462615
Drama,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,11.349124
Drama,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,8.999631
Drama,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,6.625323
Drama,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,4.819802
Drama,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,7.1873417
Drama,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,9.114467
Drama,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,7.7852273
Drama,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,9.180752
Rhodes,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,4.3960323
Rhodes,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,4.980081
Rhodes,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,2.1220474
Rhodes,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,1.01469
Rhodes,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,2.7264385
Rhodes,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,2.719834
Rhodes,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,3.0378716
Rhodes,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,3.9701388
Rhodes,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,3.2757452
Rhodes,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,4.0207114
Rhodes,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,1.5352974
Rhodes,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,2.404475
Rhodes,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,3.6740732
Rhodes,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,2.3825417
Rhodes,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,5.2031593
Rhodes,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,2.8591862
Rhodes,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,3.5699532
Rhodes,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,2.2594411
Rhodes,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,2.1780663
Rhodes,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,2.002808
Rhodes,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,1.7944514
Rhodes,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,1.0403177
Rhodes,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,2.7530358
Rhodes,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,3.1224756
Rhodes,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,1.5471544
Rhodes,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,1.4073216
Rhodes,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,1.6975943
Rhodes,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,1.4594436
Rhodes,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,1.1907792
Rhodes,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,1.7829919
Alexandroupoli,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,4.838105
Alexandroupoli,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,5.952881
Alexandroupoli,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,4.8326216
Alexandroupoli,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,2.7435296
Alexandroupoli,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,2.1147578
Alexandroupoli,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,5.139929
Alexandroupoli,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,7.527817
Alexandroupoli,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,4.3101068
Alexandroupoli,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,4.0250306
Alexandroupoli,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,4.9237247
Alexandroupoli,2023-11-11,Nitrogen Dioxide (NO₂) µg/m³,2.8902843
Alexandroupoli,2023-11-12,Nitrogen Dioxide (NO₂) µg/m³,4.4703045
Alexandroupoli,2023-11-13,Nitrogen Dioxide (NO₂) µg/m³,6.3375907
Alexandroupoli,2023-11-14,Nitrogen Dioxide (NO₂) µg/m³,4.7380233
Alexandroupoli,2023-11-15,Nitrogen Dioxide (NO₂) µg/m³,3.5530827
Alexandroupoli,2023-11-16,Nitrogen Dioxide (NO₂) µg/m³,5.2039957
Alexandroupoli,2023-11-17,Nitrogen Dioxide (NO₂) µg/m³,4.226337
Alexandroupoli,2023-11-18,Nitrogen Dioxide (NO₂) µg/m³,3.7536623
Alexandroupoli,2023-11-19,Nitrogen Dioxide (NO₂) µg/m³,4.5242386
Alexandroupoli,2023-11-20,Nitrogen Dioxide (NO₂) µg/m³,5.4601254
Alexandroupoli,2023-11-21,Nitrogen Dioxide (NO₂) µg/m³,5.2514243
Alexandroupoli,2023-11-22,Nitrogen Dioxide (NO₂) µg/m³,4.117481
Alexandroupoli,2023-11-23,Nitrogen Dioxide (NO₂) µg/m³,5.0136247
Alexandroupoli,2023-11-24,Nitrogen Dioxide (NO₂) µg/m³,3.2605298
Alexandroupoli,2023-11-25,Nitrogen Dioxide (NO₂) µg/m³,2.1700487
Alexandroupoli,2023-11-26,Nitrogen Dioxide (NO₂) µg/m³,3.2043102
Alexandroupoli,2023-11-27,Nitrogen Dioxide (NO₂) µg/m³,4.4643607
Alexandroupoli,2023-11-28,Nitrogen Dioxide (NO₂) µg/m³,2.485553
Alexandroupoli,2023-11-29,Nitrogen Dioxide (NO₂) µg/m³,4.213447
Alexandroupoli,2023-11-30,Nitrogen Dioxide (NO₂) µg/m³,5.989208
Chalkida,2023-11-01,Nitrogen Dioxide (NO₂) µg/m³,12.053969
Chalkida,2023-11-02,Nitrogen Dioxide (NO₂) µg/m³,9.633937
Chalkida,2023-11-03,Nitrogen Dioxide (NO₂) µg/m³,13.048409
Chalkida,2023-11-04,Nitrogen Dioxide (NO₂) µg/m³,5.4481835
Chalkida,2023-11-05,Nitrogen Dioxide (NO₂) µg/m³,5.3210297
Chalkida,2023-11-06,Nitrogen Dioxide (NO₂) µg/m³,8.672089
Chalkida,2023-11-07,Nitrogen Dioxide (NO₂) µg/m³,13.231671
Chalkida,2023-11-08,Nitrogen Dioxide (NO₂) µg/m³,20.585611
Chalkida,2023-11-09,Nitrogen Dioxide (NO₂) µg/m³,6.9364834
Chalkida,2023-11-10,Nitrogen Dioxide (NO₂) µg/m³,14.714963
