Region,Date,Pollutant,Concentration_µg/m³
Nafplio,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,4.102421
Nafplio,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,4.3690853
Nafplio,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,3.2081738
Nafplio,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,2.9661782
Nafplio,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,3.8826416
Nafplio,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,4.543743
Nafplio,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,4.1978345
Nafplio,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,3.9792392
Nafplio,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,4.3074827
Nafplio,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,3.4385555
Nafplio,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,1.3583084
Nafplio,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,3.057131
Nafplio,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,6.9678817
Tripoli,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,3.7019994
Tripoli,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,2.447635
Tripoli,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,4.289994
Tripoli,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,2.3883412
Tripoli,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,2.4602659
Tripoli,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,3.0050201
Tripoli,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,3.2593422
Tripoli,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,2.9035063
Tripoli,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,2.997629
Tripoli,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,2.0924656
Tripoli,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,2.7845833
Tripoli,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,2.8008635
Tripoli,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,2.28588
Tripoli,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,4.418838
Tripoli,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,3.8319798
Tripoli,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,3.3674972
Tripoli,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,2.2836115
Tripoli,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,1.867302
Tripoli,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,1.3576931
Tripoli,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,3.0895672
Tripoli,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,2.7753632
Tripoli,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,2.5488899
Tripoli,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,4.0500693
Tripoli,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,3.6144955
Tripoli,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,2.4113715
Tripoli,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,1.69281
Tripoli,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,3.435239
Tripoli,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,4.0996547
Arta,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,7.3377266
Arta,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,6.6769204
Arta,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,6.5767326
Arta,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,5.250117
Arta,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,4.3818054
Arta,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,4.3473153
Arta,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,5.1143937
Arta,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,3.459364
Arta,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,2.373957
Arta,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,3.1085253
Arta,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,4.9918876
Arta,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,4.8658147
Arta,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,4.573784
Arta,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,6.821257
Arta,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,6.279091
Arta,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,6.1776834
Arta,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,6.4360833
Arta,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,4.8380384
Arta,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,4.7035766
Arta,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,5.6100354
Arta,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,5.554316
Arta,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,5.6673865
Arta,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,5.963389
Arta,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,5.6224504
Arta,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,3.0305007
Arta,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,2.101368
Arta,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,4.3788238
Arta,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,3.1708355
Athens,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,33.232773
Athens,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,41.79146
Athens,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,41.15884
Athens,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,42.87987
Athens,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,11.730472
Athens,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,14.994569
Athens,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,18.406023
Athens,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,17.120573
Athens,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,15.209277
Athens,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,15.706464
Athens,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,26.900278
Athens,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,38.879906
Athens,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,19.005302
Athens,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,36.643063
Athens,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,32.129654
Athens,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,46.31654
Athens,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,55.859905
Athens,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,50.419872
Athens,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,33.93477
Athens,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,37.56415
Athens,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,45.219055
Athens,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,65.82751
Athens,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,54.548923
Athens,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,42.90927
Athens,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,37.191666
Athens,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,8.4404335
Athens,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,16.627815
Athens,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,33.0909
Patras,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,14.182236
Patras,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,11.232315
Patras,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,15.564857
Patras,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,8.557181
Patras,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,6.4366775
Patras,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,4.8556733
Patras,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,5.244148
Patras,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,3.768636
Patras,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,2.7748744
Patras,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,2.9631608
Patras,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,6.413358
Patras,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,9.599715
Patras,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,5.2532926
Patras,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,13.27694
Patras,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,9.337886
Patras,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,12.822162
Patras,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,10.284706
Patras,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,8.017982
Patras,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,6.6556287
Patras,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,15.647351
Patras,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,13.753093
Patras,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,10.233132
Patras,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,13.931203
Patras,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,14.74159
Patras,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,11.243361
Patras,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,7.8501334
Patras,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,16.324652
Patras,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,8.324765
Livadia,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,6.360891
Livadia,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,5.3184543
Livadia,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,7.442566
Livadia,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,6.159761
Livadia,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,3.8454416
Livadia,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,3.8009603
Livadia,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,6.4197326
Livadia,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,4.7018266
Livadia,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,3.7462165
Livadia,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,2.5123425
Livadia,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,3.4466789
Livadia,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,3.7217484
Livadia,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,3.1166017
Livadia,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,5.3664436
Livadia,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,5.1654973
Livadia,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,5.5179806
Livadia,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,3.8909664
Livadia,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,3.2420971
Livadia,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,2.447912
Livadia,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,4.167769
Livadia,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,3.850857
Livadia,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,5.1687503
Livadia,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,5.3791785
Livadia,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,4.674381
Livadia,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,2.920224
Livadia,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,2.239371
Livadia,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,3.5814571
Livadia,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,5.1143193
Grevena,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,3.3953037
Grevena,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,2.9495723
Grevena,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,3.0099456
Grevena,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,3.026534
Grevena,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,2.9968243
Grevena,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,3.585386
Grevena,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,5.144733
Grevena,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,4.73293
Grevena,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,4.8073554
Grevena,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,4.188973
Grevena,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,4.073869
Grevena,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,3.8238904
Grevena,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,5.56839
Grevena,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,4.448115
Grevena,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,4.266007
Grevena,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,3.4476936
Grevena,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,2.5621307
Grevena,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,1.9765888
Grevena,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,1.735786
Grevena,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,2.8839188
Grevena,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,2.4276226
Grevena,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,3.643852
Grevena,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,3.177871
Grevena,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,2.989706
Grevena,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,1.8861246
Grevena,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,1.3109679
Grevena,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,2.186573
Grevena,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,2.9645855
Drama,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,7.668243
Drama,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,6.7197037
Drama,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,7.2660546
Drama,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,6.3849626
Drama,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,4.424396
Drama,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,4.580809
Drama,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,6.0913253
Drama,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,6.2621417
Drama,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,6.8081093
Drama,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,8.1782675
Drama,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,7.033615
Drama,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,6.7072463
Drama,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,8.093825
Drama,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,7.526831
Drama,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,7.02646
Drama,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,7.3485775
Drama,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,8.695399
Drama,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,7.0458055
Drama,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,6.0250373
Drama,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,5.858644
Drama,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,6.8963513
Drama,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,6.670795
Drama,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,5.5422134
Drama,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,7.401621
Drama,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,4.580125
Drama,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,3.3379896
Drama,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,4.556357
Drama,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,5.4094396
Rhodes,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,2.028346
Rhodes,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,2.3535936
Rhodes,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,3.4574013
Rhodes,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,2.6065938
Rhodes,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,2.5913613
Rhodes,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,2.2755995
Rhodes,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,1.8536263
Rhodes,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,1.8478492
Rhodes,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,1.7926885
Rhodes,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,2.368186
Rhodes,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,2.1192448
Rhodes,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,2.5702636
Rhodes,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,2.5501266
Rhodes,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,1.8603846
Rhodes,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,1.9812031
Rhodes,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,3.263518
Rhodes,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,4.9628625
Rhodes,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,3.907359
Rhodes,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,4.6225147
Rhodes,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,4.7427344
Rhodes,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,3.0175571
Rhodes,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,3.8590605
Rhodes,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,3.8948624
Rhodes,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,4.7767253
Rhodes,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,3.647475
Rhodes,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,0.8097097
Rhodes,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,1.2050178
Rhodes,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,3.048136
Alexandroupoli,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,5.3486114
Alexandroupoli,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,5.358572
Alexandroupoli,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,6.828165
Alexandroupoli,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,4.55749
Alexandroupoli,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,3.0138655
Alexandroupoli,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,3.7953537
Alexandroupoli,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,3.8572595
Alexandroupoli,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,4.2388215
Alexandroupoli,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,3.3036163
Alexandroupoli,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,3.183962
Alexandroupoli,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,4.4238915
Alexandroupoli,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,5.9254055
Alexandroupoli,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,4.994021
Alexandroupoli,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,7.0083756
Alexandroupoli,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,6.920854
Alexandroupoli,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,5.570987
Alexandroupoli,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,3.8152282
Alexandroupoli,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,3.4096317
Alexandroupoli,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,3.8441515
Alexandroupoli,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,5.5335126
Alexandroupoli,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,5.446919
Alexandroupoli,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,6.3352504
Alexandroupoli,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,4.6299043
Alexandroupoli,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,3.5305026
Alexandroupoli,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,3.0959072
Alexandroupoli,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,2.0752094
Alexandroupoli,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,2.9464486
Alexandroupoli,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,5.7330365
Chalkida,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,8.303248
Chalkida,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,10.410559
Chalkida,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,9.884318
Chalkida,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,8.252728
Chalkida,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,3.2805061
Chalkida,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,4.3303137
Chalkida,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,6.369036
Chalkida,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,6.980349
Chalkida,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,6.3570867
Chalkida,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,4.6762466
Chalkida,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,4.210472
Chalkida,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,6.2021003
Chalkida,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,4.7320104
Chalkida,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,6.8878016
Chalkida,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,6.9352565
Chalkida,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,12.987747
Chalkida,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,12.873555
Chalkida,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,9.1403675
Chalkida,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,7.72621
Chalkida,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,6.2395425
Chalkida,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,10.454135
Chalkida,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,11.333646
Chalkida,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,10.867905
Chalkida,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,15.193928
Chalkida,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,13.426375
Chalkida,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,5.452707
Chalkida,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,8.923321
Chalkida,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,9.577958
Karpenisi,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,2.3653848
Karpenisi,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,1.582178
Karpenisi,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,2.3600576
