Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,1.8324844
Mesolongi,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.4060799
Mesolongi,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,1.7439972
Mesolongi,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,2.1589613
Mesolongi,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,2.2396357
Nafplio,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,4.6575484
Nafplio,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,5.352112
Nafplio,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,3.0183022
Nafplio,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,2.3722372
Nafplio,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,2.7309406
Nafplio,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,2.5379858
Nafplio,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,2.2226732
Nafplio,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,3.4780576
Nafplio,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,2.9891796
Nafplio,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,2.4565659
Nafplio,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.799819
Nafplio,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,2.8929355
Nafplio,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.4652188
Nafplio,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,2.6852531
Nafplio,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,2.889642
Nafplio,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,4.0653777
Nafplio,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,3.0649178
Nafplio,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,2.6637514
Nafplio,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,2.936467
Nafplio,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,3.7742558
Nafplio,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,4.9387155
Nafplio,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,4.2718596
Nafplio,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,4.2284093
Nafplio,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,3.7644255
Nafplio,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,3.0922756
Nafplio,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,2.6821125
Nafplio,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,2.1392157
Nafplio,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.3830858
Nafplio,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,2.3571432
Nafplio,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,3.0510833
Nafplio,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,2.452212
Tripoli,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,4.0715494
Tripoli,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,4.26957
Tripoli,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,2.5692644
Tripoli,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,2.3296366
Tripoli,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,1.8038168
Tripoli,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,1.5899805
Tripoli,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,2.3698075
Tripoli,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,1.7945938
Tripoli,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,1.4296335
Tripoli,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,1.5790871
Tripoli,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.3248012
Tripoli,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,1.6562835
Tripoli,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.060855
Tripoli,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,2.6999874
Tripoli,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,1.9824511
Tripoli,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,2.7553766
Tripoli,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,2.039018
Tripoli,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,1.9939436
Tripoli,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,2.679529
Tripoli,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,3.6146564
Tripoli,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,3.5724533
Tripoli,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,2.4926841
Tripoli,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,2.4552755
Tripoli,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,3.5625591
Tripoli,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,1.8232002
Tripoli,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,1.400206
Tripoli,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,1.3699571
Tripoli,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.2184395
Tripoli,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,2.1558466
Tripoli,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,1.7900647
Tripoli,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,1.3233733
Arta,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,3.4446182
Arta,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,5.7862782
Arta,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,5.3421474
Arta,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,3.4134848
Arta,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,4.6540637
Arta,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,4.955353
Arta,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,5.170381
Arta,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,5.1760554
Arta,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,5.098166
Arta,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,3.5733883
Arta,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,3.9410534
Arta,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,4.0632634
Arta,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,4.0941334
Arta,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,5.4295344
Arta,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,3.7661874
Arta,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,4.9385047
Arta,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,4.074106
Arta,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,4.0811496
Arta,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,3.9988482
Arta,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,5.591633
Arta,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,6.37966
Arta,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,5.2935967
Arta,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,5.415623
Arta,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,5.607399
Arta,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,4.484959
Arta,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,4.077517
Arta,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,3.4497178
Arta,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,3.2283256
Arta,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,4.0037255
Arta,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,4.757992
Arta,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,4.6119056
Athens,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,31.339462
Athens,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,25.448042
Athens,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,32.92442
Athens,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,20.43086
Athens,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,40.813686
Athens,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,37.22429
Athens,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,27.98368
Athens,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,38.9993
Athens,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,33.18511
Athens,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,27.599382
Athens,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,21.22399
Athens,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,22.902277
Athens,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,15.234376
Athens,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,26.66979
Athens,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,37.53948
Athens,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,29.215897
Athens,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,14.522054
Athens,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,15.826156
Athens,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,21.992584
Athens,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,45.807903
Athens,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,58.760555
Athens,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,41.33266
Athens,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,24.41423
Athens,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,34.404907
Athens,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,40.192715
Athens,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,31.460028
Athens,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,27.865885
Athens,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,16.068375
Athens,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,31.982477
Athens,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,33.45846
Athens,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,25.650957
Patras,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,9.288348
Patras,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,12.793279
Patras,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,15.55112
Patras,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,8.380348
Patras,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,7.398066
Patras,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,6.6200233
Patras,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,7.068493
Patras,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,9.006448
Patras,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,7.851713
Patras,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,6.917923
Patras,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,4.6571493
Patras,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,6.1761603
Patras,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,5.6218224
Patras,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,10.6193695
Patras,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,6.99682
Patras,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,8.962958
Patras,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,4.8550696
Patras,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,7.5034156
Patras,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,10.93868
Patras,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,17.492601
Patras,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,15.101372
Patras,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,11.411096
Patras,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,7.4819884
Patras,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,13.106534
Patras,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,9.124522
Patras,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,7.1183524
Patras,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,5.323437
Patras,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,4.037979
Patras,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,7.556337
Patras,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,8.077994
Patras,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,5.709889
Livadia,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,3.5959835
Livadia,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,2.246772
Livadia,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,4.5172706
Livadia,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,4.035666
Livadia,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,3.6143522
Livadia,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,2.7971594
Livadia,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,3.0259151
Livadia,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,3.219609
Livadia,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,2.3335295
Livadia,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,2.1311777
Livadia,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.9733467
Livadia,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,2.60344
Livadia,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.3181362
Livadia,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,3.1452742
Livadia,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,2.9620101
Livadia,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,4.43276
Livadia,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,3.2446597
Livadia,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,2.736909
Livadia,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,4.4822707
Livadia,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,5.7077065
Livadia,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,6.0856476
Livadia,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,4.7275043
Livadia,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,4.0551972
Livadia,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,5.933143
Livadia,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,4.0353084
Livadia,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,3.089342
Livadia,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,2.0715227
Livadia,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,2.2801068
Livadia,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,3.7166107
Livadia,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,3.8717315
Livadia,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,2.322028
Grevena,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,2.9747837
Grevena,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,2.4112072
Grevena,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,2.9516122
Grevena,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,2.2899036
Grevena,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,2.7733686
Grevena,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,2.1757681
Grevena,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,2.158457
Grevena,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,1.9668837
Grevena,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,1.8049078
Grevena,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,1.9697517
Grevena,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.7809329
Grevena,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,2.559818
Grevena,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,3.062393
Grevena,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,3.041753
Grevena,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,2.613755
Grevena,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,3.011404
Grevena,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,3.6595592
Grevena,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,2.5022995
Grevena,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,2.445626
Grevena,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,2.87102
Grevena,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,2.9482334
Grevena,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,2.8249378
Grevena,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,3.2239068
Grevena,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,2.887984
Grevena,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,1.6710367
Grevena,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,1.6408898
Grevena,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,1.6228443
Grevena,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.9385484
Grevena,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,1.9847727
Grevena,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,1.9643778
Grevena,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,1.6169324
Drama,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,5.937428
Drama,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,7.7768836
Drama,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,7.805406
Drama,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,5.835654
Drama,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,4.4890857
Drama,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,5.8181567
Drama,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,5.102238
Drama,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,5.705522
Drama,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,5.8684177
Drama,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,5.3201933
Drama,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,4.419225
Drama,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,4.183681
Drama,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,4.8110347
Drama,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,5.5864615
Drama,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,5.885591
Drama,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,5.4302673
Drama,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,4.96887
Drama,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,4.7153163
Drama,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,4.186237
Drama,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,5.777735
Drama,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,7.17983
Drama,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,7.730636
Drama,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,5.8137245
Drama,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,5.249411
Drama,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,4.850406
Drama,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,4.105785
Drama,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,4.7626104
Drama,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,3.9281065
Drama,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,3.7540066
Drama,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,5.298732
Drama,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,5.590675
Rhodes,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,4.45748
Rhodes,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,7.8171787
Rhodes,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,2.6831732
Rhodes,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,2.6350996
Rhodes,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,1.8458562
Rhodes,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,2.592345
Rhodes,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,3.5533779
Rhodes,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,2.2193453
Rhodes,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,4.957117
Rhodes,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,3.319863
Rhodes,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.3305112
Rhodes,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,3.644694
Rhodes,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.347861
Rhodes,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,2.4557328
Rhodes,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,2.8396237
Rhodes,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,2.2727814
Rhodes,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,2.5429842
Rhodes,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,2.1259725
Rhodes,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,1.990312
Rhodes,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,2.5206592
Rhodes,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,5.001354
Rhodes,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,2.8897712
Rhodes,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,2.529524
Rhodes,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,4.31829
Rhodes,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,2.7849205
Rhodes,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,3.0015662
Rhodes,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,3.0754907
Rhodes,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.962656
Rhodes,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,1.696455
Rhodes,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,1.5942062
Rhodes,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,2.734027
Alexandroupoli,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,2.8386593
Alexandroupoli,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,3.0980484
Alexandroupoli,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,4.6128488
Alexandroupoli,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,5.1970935
Alexandroupoli,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,5.476454
Alexandroupoli,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,4.8599744
Alexandroupoli,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,3.402301
Alexandroupoli,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,4.3720593
Alexandroupoli,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,3.3048298
Alexandroupoli,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,3.8511298
Alexandroupoli,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,2.4479694
Alexandroupoli,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,2.9760883
Alexandroupoli,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.6636314
Alexandroupoli,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,3.297952
Alexandroupoli,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,5.286203
Alexandroupoli,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,5.109665
Alexandroupoli,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,3.1784875
Alexandroupoli,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,3.1955411
Alexandroupoli,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,4.513899
Alexandroupoli,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,5.933298
Alexandroupoli,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,7.454619
Alexandroupoli,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,4.1717234
Alexandroupoli,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,4.7098336
Alexandroupoli,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,4.9445815
Alexandroupoli,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,3.4972687
Alexandroupoli,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,3.9575796
Alexandroupoli,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,4.170015
Alexandroupoli,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,3.2862089
Alexandroupoli,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,2.7521896
Alexandroupoli,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,3.4276962
