Region,Date,Pollutant,Concentration_µg/m³
Nafplio,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,2.7357576
Nafplio,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,3.3359127
Nafplio,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,4.087
Nafplio,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,3.4269435
Nafplio,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,2.2137964
Nafplio,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,1.9223782
Nafplio,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,1.8638576
Nafplio,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,1.7721852
Nafplio,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,2.7049863
Nafplio,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,3.413785
Nafplio,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,3.9261303
Nafplio,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,4.219622
Nafplio,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,3.650381
Nafplio,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,2.9286907
Nafplio,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,2.187906
Nafplio,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,2.6051083
Nafplio,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,3.2697985
Nafplio,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,3.9132626
Nafplio,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,4.6449027
Nafplio,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,3.77032
Nafplio,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,3.770682
Nafplio,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,2.9020927
Nafplio,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,2.5305076
Nafplio,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,3.1589062
Nafplio,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,3.5174053
Nafplio,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,3.7093728
Nafplio,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,3.0513623
Tripoli,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,2.7111063
Tripoli,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,2.113439
Tripoli,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,1.9100691
Tripoli,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,2.4826133
Tripoli,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,2.3599575
Tripoli,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,2.7126338
Tripoli,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,1.9020706
Tripoli,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,1.311951
Tripoli,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,1.3292321
Tripoli,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,1.0552155
Tripoli,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,1.6219234
Tripoli,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,2.6221588
Tripoli,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,3.266435
Tripoli,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,2.978199
Tripoli,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,3.6218698
Tripoli,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,2.7807567
Tripoli,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,2.412012
Tripoli,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,2.4661863
Tripoli,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,2.9707327
Tripoli,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,3.238578
Tripoli,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,3.0516653
Tripoli,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,2.6735923
Tripoli,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,2.5280688
Tripoli,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,2.8319263
Tripoli,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,2.7419293
Tripoli,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,2.7827919
Tripoli,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,2.5400066
Tripoli,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,2.8958054
Tripoli,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,3.1365116
Tripoli,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,2.4681318
Arta,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,4.629416
Arta,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,4.1435657
Arta,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,4.098259
Arta,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,4.3457274
Arta,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,3.7381055
Arta,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,4.616077
Arta,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,2.293527
Arta,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,2.0385466
Arta,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,2.2882254
Arta,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,3.0357845
Arta,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,3.4851675
Arta,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,4.829122
Arta,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,5.3393884
Arta,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,5.631035
Arta,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,5.576767
Arta,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,4.661064
Arta,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,4.243829
Arta,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,4.6256638
Arta,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,5.3866334
Arta,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,5.682774
Arta,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,6.4534554
Arta,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,5.4709373
Arta,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,4.55244
Arta,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,3.96301
Arta,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,3.6565273
Arta,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,4.5761456
Arta,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,3.3234558
Arta,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,5.0541835
Arta,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,5.730181
Arta,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,4.4806933
Athens,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,36.626102
Athens,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,23.02967
Athens,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,16.295471
Athens,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,21.07141
Athens,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,14.875554
Athens,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,15.023959
Athens,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,17.200066
Athens,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,11.269081
Athens,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,11.627553
Athens,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,10.002391
Athens,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,11.946795
Athens,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,24.790756
Athens,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,36.307003
Athens,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,55.71114
Athens,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,58.212738
Athens,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,25.882256
Athens,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,17.490984
Athens,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,16.1729
Athens,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,26.660818
Athens,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,49.366215
Athens,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,43.273823
Athens,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,52.044155
Athens,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,54.946705
Athens,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,55.285564
Athens,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,32.484325
Athens,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,28.723276
Athens,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,33.751602
Athens,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,35.071087
Athens,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,37.334522
Athens,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,33.47174
Patras,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,7.8244705
Patras,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,9.377963
Patras,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,8.240802
Patras,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,6.586229
Patras,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,4.5090957
Patras,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,4.754562
Patras,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,3.7855523
Patras,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,2.7790687
Patras,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,2.9257956
Patras,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,3.656351
Patras,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,4.3290315
Patras,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,6.9981766
Patras,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,12.508316
Patras,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,13.98597
Patras,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,15.172208
Patras,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,12.4988985
Patras,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,6.738214
Patras,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,6.090917
Patras,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,11.077325
Patras,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,13.456443
Patras,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,16.095
Patras,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,17.881746
Patras,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,16.044004
Patras,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,9.331498
Patras,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,7.3147125
Patras,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,7.4802375
Patras,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,5.6450787
Patras,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,8.520011
Patras,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,10.841685
Patras,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,14.738843
Livadia,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,3.6669817
Livadia,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,2.338793
Livadia,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,2.5818741
Livadia,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,3.0287735
Livadia,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,2.9919214
Livadia,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,3.2633412
Livadia,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,2.4636154
Livadia,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,1.7851661
Livadia,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,1.619202
Livadia,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,1.586871
Livadia,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,1.7361952
Livadia,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,2.9341834
Livadia,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,4.2295613
Livadia,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,5.4593606
Livadia,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,5.3764615
Livadia,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,3.2264755
Livadia,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,2.4459913
Livadia,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,2.2220712
Livadia,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,3.5039942
Livadia,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,5.184013
Livadia,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,6.055946
Livadia,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,4.7440133
Livadia,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,4.024365
Livadia,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,3.9423091
Livadia,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,3.2527401
Livadia,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,2.618981
Livadia,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,2.7187805
Livadia,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,3.7895908
Livadia,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,4.006309
Livadia,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,3.649758
Grevena,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,3.025672
Grevena,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,2.8554542
Grevena,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,2.6857936
Grevena,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,3.2648296
Grevena,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,3.423107
Grevena,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,3.9420521
Grevena,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,3.2528985
Grevena,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,3.0380943
Grevena,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,2.6516836
Grevena,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,2.8932858
Grevena,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,3.3994694
Grevena,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,3.2967498
Grevena,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,3.3285024
Grevena,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,3.0486183
Grevena,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,3.3174288
Grevena,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,2.6549911
Grevena,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,2.544399
Grevena,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,2.998789
Grevena,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,3.7680357
Grevena,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,3.2680013
Grevena,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,3.2559416
Grevena,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,2.7002323
Grevena,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,2.4748747
Grevena,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,2.5132713
Grevena,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,3.388322
Grevena,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,3.1395404
Grevena,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,3.9594057
Grevena,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,4.0680118
Grevena,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,4.371802
Grevena,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,3.0161476
Drama,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,4.952067
Drama,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,4.1803546
Drama,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,4.516186
Drama,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,5.8820977
Drama,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,3.8720906
Drama,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,3.8663597
Drama,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,3.9252145
Drama,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,4.1324058
Drama,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,4.058723
Drama,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,3.6073227
Drama,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,5.0635595
Drama,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,6.4639583
Drama,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,6.615584
Drama,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,6.895654
Drama,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,6.0249343
Drama,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,4.1093087
Drama,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,4.1600075
Drama,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,4.916018
Drama,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,6.0141335
Drama,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,6.362007
Drama,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,5.9958444
Drama,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,6.716881
Drama,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,5.131224
Drama,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,4.7947865
Drama,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,4.4591064
Drama,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,3.517411
Drama,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,4.116529
Drama,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,5.8154354
Drama,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,5.1459427
Drama,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,4.0061684
Rhodes,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,2.1472185
Rhodes,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,2.7495995
Rhodes,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,4.098619
Rhodes,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,2.9597266
Rhodes,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,1.5345074
Rhodes,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,2.2531693
Rhodes,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,5.660725
Rhodes,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,4.8140264
Rhodes,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,3.5724065
Rhodes,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,3.0861104
Rhodes,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,2.8618171
Rhodes,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,3.3132794
Rhodes,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,3.114503
Rhodes,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,3.6957653
Rhodes,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,4.5701194
Rhodes,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,3.5969296
Rhodes,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,3.3599021
Rhodes,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,4.052262
Rhodes,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,3.6701374
Rhodes,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,3.1271136
Rhodes,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,3.888605
Rhodes,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,4.376475
Rhodes,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,5.0902576
Rhodes,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,4.2241507
Rhodes,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,3.8048394
Rhodes,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,3.501338
Rhodes,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,3.880985
Rhodes,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,3.3111029
Rhodes,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,2.4718738
Rhodes,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,1.8946949
Alexandroupoli,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,5.317224
Alexandroupoli,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,3.3062868
Alexandroupoli,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,2.4423428
Alexandroupoli,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,2.9013195
Alexandroupoli,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,2.616839
Alexandroupoli,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,2.6145616
Alexandroupoli,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,2.499375
Alexandroupoli,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,2.5673983
Alexandroupoli,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,2.2488189
Alexandroupoli,2023-09-10,Nitrogen Dioxide (NO₂) µg/m³,2.065842
Alexandroupoli,2023-09-11,Nitrogen Dioxide (NO₂) µg/m³,2.5629144
Alexandroupoli,2023-09-12,Nitrogen Dioxide (NO₂) µg/m³,3.1921635
Alexandroupoli,2023-09-13,Nitrogen Dioxide (NO₂) µg/m³,4.0712924
Alexandroupoli,2023-09-14,Nitrogen Dioxide (NO₂) µg/m³,5.0921683
Alexandroupoli,2023-09-15,Nitrogen Dioxide (NO₂) µg/m³,5.6855626
Alexandroupoli,2023-09-16,Nitrogen Dioxide (NO₂) µg/m³,3.2771034
Alexandroupoli,2023-09-17,Nitrogen Dioxide (NO₂) µg/m³,2.1063297
Alexandroupoli,2023-09-18,Nitrogen Dioxide (NO₂) µg/m³,2.1465378
Alexandroupoli,2023-09-19,Nitrogen Dioxide (NO₂) µg/m³,2.9674404
Alexandroupoli,2023-09-20,Nitrogen Dioxide (NO₂) µg/m³,4.315737
Alexandroupoli,2023-09-21,Nitrogen Dioxide (NO₂) µg/m³,4.5370893
Alexandroupoli,2023-09-22,Nitrogen Dioxide (NO₂) µg/m³,5.4451604
Alexandroupoli,2023-09-23,Nitrogen Dioxide (NO₂) µg/m³,4.98362
Alexandroupoli,2023-09-24,Nitrogen Dioxide (NO₂) µg/m³,4.1090083
Alexandroupoli,2023-09-25,Nitrogen Dioxide (NO₂) µg/m³,1.9843761
Alexandroupoli,2023-09-26,Nitrogen Dioxide (NO₂) µg/m³,1.9632789
Alexandroupoli,2023-09-27,Nitrogen Dioxide (NO₂) µg/m³,2.3115413
Alexandroupoli,2023-09-28,Nitrogen Dioxide (NO₂) µg/m³,3.623923
Alexandroupoli,2023-09-29,Nitrogen Dioxide (NO₂) µg/m³,5.5879307
Alexandroupoli,2023-09-30,Nitrogen Dioxide (NO₂) µg/m³,4.1243267
Chalkida,2023-09-01,Nitrogen Dioxide (NO₂) µg/m³,5.2111998
Chalkida,2023-09-02,Nitrogen Dioxide (NO₂) µg/m³,3.7424488
Chalkida,2023-09-03,Nitrogen Dioxide (NO₂) µg/m³,4.006249
Chalkida,2023-09-04,Nitrogen Dioxide (NO₂) µg/m³,4.5075536
Chalkida,2023-09-05,Nitrogen Dioxide (NO₂) µg/m³,6.1133
Chalkida,2023-09-06,Nitrogen Dioxide (NO₂) µg/m³,7.696892
Chalkida,2023-09-07,Nitrogen Dioxide (NO₂) µg/m³,4.762131
Chalkida,2023-09-08,Nitrogen Dioxide (NO₂) µg/m³,2.7372997
Chalkida,2023-09-09,Nitrogen Dioxide (NO₂) µg/m³,2.3680775
