File,Region,Date,Pollutant,Concentration_µg/m³
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,1.9886936
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,2.7755973
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,2.3382738
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,1.9816184
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,2.4639971
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,4.2167
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,3.6971931
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,3.1345532
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,2.7157109
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,3.4408443
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,3.4533412
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,2.370079
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,1.8324844
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.4060799
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,1.7439972
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,2.1589613
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Mesolongi,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,2.2396357
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,4.6575484
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,5.352112
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,3.0183022
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,2.3722372
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,2.7309406
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,2.5379858
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,2.2226732
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,3.4780576
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,2.9891796
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,2.4565659
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.799819
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,2.8929355
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.4652188
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,2.6852531
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,2.889642
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,4.0653777
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,3.0649178
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,2.6637514
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,2.936467
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,3.7742558
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,4.9387155
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,4.2718596
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,4.2284093
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,3.7644255
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,3.0922756
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,2.6821125
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,2.1392157
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.3830858
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,2.3571432
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,3.0510833
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Nafplio,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,2.452212
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,4.0715494
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,4.26957
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,2.5692644
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,2.3296366
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,1.8038168
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,1.5899805
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,2.3698075
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,1.7945938
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,1.4296335
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,1.5790871
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.3248012
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,1.6562835
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.060855
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,2.6999874
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,1.9824511
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,2.7553766
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,2.039018
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,1.9939436
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,2.679529
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,3.6146564
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,3.5724533
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,2.4926841
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,2.4552755
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,3.5625591
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,1.8232002
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,1.400206
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,1.3699571
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,1.2184395
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,2.1558466
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,1.7900647
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Tripoli,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,1.3233733
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,3.4446182
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,5.7862782
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,5.3421474
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,3.4134848
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,4.6540637
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,4.955353
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,5.170381
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,5.1760554
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,5.098166
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,3.5733883
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,3.9410534
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,4.0632634
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,4.0941334
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,5.4295344
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,3.7661874
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,4.9385047
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,4.074106
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,4.0811496
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,3.9988482
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,5.591633
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,6.37966
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,5.2935967
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,5.415623
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,5.607399
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,4.484959
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,4.077517
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,3.4497178
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,3.2283256
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,4.0037255
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,4.757992
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Arta,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,4.6119056
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,31.339462
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,25.448042
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,32.92442
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,20.43086
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,40.813686
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,37.22429
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,27.98368
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,38.9993
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,33.18511
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,27.599382
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,21.22399
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,22.902277
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,15.234376
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,26.66979
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,37.53948
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,29.215897
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,14.522054
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,15.826156
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,21.992584
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,45.807903
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,58.760555
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,41.33266
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,24.41423
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,34.404907
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,40.192715
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,31.460028
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,27.865885
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,16.068375
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,31.982477
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,33.45846
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Athens,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,25.650957
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,9.288348
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,12.793279
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,15.55112
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,8.380348
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,7.398066
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,6.6200233
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,7.068493
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,9.006448
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,7.851713
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,6.917923
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,4.6571493
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,6.1761603
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,5.6218224
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,10.6193695
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-15,Nitrogen Dioxide (NO₂) µg/m³,6.99682
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-16,Nitrogen Dioxide (NO₂) µg/m³,8.962958
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-17,Nitrogen Dioxide (NO₂) µg/m³,4.8550696
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-18,Nitrogen Dioxide (NO₂) µg/m³,7.5034156
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-19,Nitrogen Dioxide (NO₂) µg/m³,10.93868
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-20,Nitrogen Dioxide (NO₂) µg/m³,17.492601
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-21,Nitrogen Dioxide (NO₂) µg/m³,15.101372
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-22,Nitrogen Dioxide (NO₂) µg/m³,11.411096
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-23,Nitrogen Dioxide (NO₂) µg/m³,7.4819884
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-24,Nitrogen Dioxide (NO₂) µg/m³,13.106534
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-25,Nitrogen Dioxide (NO₂) µg/m³,9.124522
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-26,Nitrogen Dioxide (NO₂) µg/m³,7.1183524
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-27,Nitrogen Dioxide (NO₂) µg/m³,5.323437
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-28,Nitrogen Dioxide (NO₂) µg/m³,4.037979
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-29,Nitrogen Dioxide (NO₂) µg/m³,7.556337
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-30,Nitrogen Dioxide (NO₂) µg/m³,8.077994
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Patras,2023-03-31,Nitrogen Dioxide (NO₂) µg/m³,5.709889
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-01,Nitrogen Dioxide (NO₂) µg/m³,3.5959835
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-02,Nitrogen Dioxide (NO₂) µg/m³,2.246772
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-03,Nitrogen Dioxide (NO₂) µg/m³,4.5172706
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-04,Nitrogen Dioxide (NO₂) µg/m³,4.035666
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-05,Nitrogen Dioxide (NO₂) µg/m³,3.6143522
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-06,Nitrogen Dioxide (NO₂) µg/m³,2.7971594
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-07,Nitrogen Dioxide (NO₂) µg/m³,3.0259151
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-08,Nitrogen Dioxide (NO₂) µg/m³,3.219609
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-09,Nitrogen Dioxide (NO₂) µg/m³,2.3335295
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-10,Nitrogen Dioxide (NO₂) µg/m³,2.1311777
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-11,Nitrogen Dioxide (NO₂) µg/m³,1.9733467
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-12,Nitrogen Dioxide (NO₂) µg/m³,2.60344
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-13,Nitrogen Dioxide (NO₂) µg/m³,2.3181362
cams.eaq.ira.ENSa.no2.l0.2023-03.nc,Livadia,2023-03-14,Nitrogen Dioxide (NO₂) µg/m³,3.1452742
