File,Region,Date,Pollutant,Concentration_µg/m³
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,2.6949394
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,2.770591
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,3.2376013
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.133626
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.4265907
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,3.1059046
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,2.108922
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,1.9202267
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.2937143
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.4134896
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.1344843
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Nafplio,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.6562922
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,1.2008961
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,2.5898209
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,2.3170397
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,1.799795
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,1.6584982
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,1.696981
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,2.7996967
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,2.831255
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,2.4152787
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.2730594
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,1.6519364
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,1.3470249
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.3105783
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,2.256488
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,1.3900371
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,2.0639648
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,2.080018
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,1.7539171
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,1.2515036
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,2.3221664
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,3.0843089
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,2.575845
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,2.1390364
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,1.7665764
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,1.4171734
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,1.2561114
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,2.021568
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,2.4180965
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,2.2789156
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Tripoli,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,2.2045138
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,3.0653436
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,3.9230642
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,3.345763
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,3.7877557
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,4.1232076
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,4.3189173
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,4.5487866
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,3.6793106
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,4.000528
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,4.163195
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,3.7799673
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,4.4899383
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,3.6314394
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,3.5140858
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,3.6637065
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,3.1304512
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,3.3131592
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,4.0456924
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,3.793401
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,3.963332
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,4.499096
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,3.7573779
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,3.3414307
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,3.5018501
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,3.0833893
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,3.3196392
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,3.659457
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,3.798421
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,3.8247955
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Arta,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,3.9913743
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,22.60199
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,32.399597
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,15.907084
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,22.327162
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,24.888641
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,31.010168
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,25.943258
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,28.541784
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,31.351183
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,20.388117
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,27.368408
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,30.778769
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,30.667297
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,19.446295
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,27.414148
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,24.441938
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,18.396585
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,30.944954
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,41.11912
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,36.794353
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,39.0628
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,32.30841
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,22.276962
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,42.087772
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,31.978693
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,21.838278
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,14.035014
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,20.51066
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,20.397703
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Athens,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,24.409399
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,3.7512531
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,8.467694
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,6.846546
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,7.050385
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,6.2681465
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,6.6199646
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,7.5162697
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,10.701206
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,10.182605
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,9.39301
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,6.4757743
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,5.5694084
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,10.738556
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,7.06221
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,6.208981
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,7.297137
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,7.9208884
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,7.538828
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,6.1662927
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,9.441861
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-21,Nitrogen Dioxide (NO₂) µg/m³,14.957867
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-22,Nitrogen Dioxide (NO₂) µg/m³,10.404553
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-23,Nitrogen Dioxide (NO₂) µg/m³,7.114464
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-24,Nitrogen Dioxide (NO₂) µg/m³,8.330367
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-25,Nitrogen Dioxide (NO₂) µg/m³,4.382384
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-26,Nitrogen Dioxide (NO₂) µg/m³,4.331598
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-27,Nitrogen Dioxide (NO₂) µg/m³,8.986603
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-28,Nitrogen Dioxide (NO₂) µg/m³,8.412979
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-29,Nitrogen Dioxide (NO₂) µg/m³,9.863534
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Patras,2023-04-30,Nitrogen Dioxide (NO₂) µg/m³,11.65449
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-01,Nitrogen Dioxide (NO₂) µg/m³,1.4047202
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-02,Nitrogen Dioxide (NO₂) µg/m³,2.4246879
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-03,Nitrogen Dioxide (NO₂) µg/m³,4.3029823
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-04,Nitrogen Dioxide (NO₂) µg/m³,3.7436244
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-05,Nitrogen Dioxide (NO₂) µg/m³,3.1140788
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-06,Nitrogen Dioxide (NO₂) µg/m³,4.148681
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-07,Nitrogen Dioxide (NO₂) µg/m³,4.494548
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-08,Nitrogen Dioxide (NO₂) µg/m³,3.902811
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-09,Nitrogen Dioxide (NO₂) µg/m³,3.1432621
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-10,Nitrogen Dioxide (NO₂) µg/m³,2.2702906
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-11,Nitrogen Dioxide (NO₂) µg/m³,2.680213
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-12,Nitrogen Dioxide (NO₂) µg/m³,2.9432209
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-13,Nitrogen Dioxide (NO₂) µg/m³,2.8262794
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-14,Nitrogen Dioxide (NO₂) µg/m³,2.5619366
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-15,Nitrogen Dioxide (NO₂) µg/m³,1.7857624
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-16,Nitrogen Dioxide (NO₂) µg/m³,2.2061613
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-17,Nitrogen Dioxide (NO₂) µg/m³,3.047163
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-18,Nitrogen Dioxide (NO₂) µg/m³,3.1776905
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-19,Nitrogen Dioxide (NO₂) µg/m³,3.0328815
cams.eaq.ira.ENSa.no2.l0.2023-04.nc,Livadia,2023-04-20,Nitrogen Dioxide (NO₂) µg/m³,3.2921898
