File,Region,Date,Pollutant,Concentration_µg/m³
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,4.8380384
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,4.7035766
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,5.6100354
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,5.554316
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,5.6673865
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,5.963389
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,5.6224504
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,3.0305007
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,2.101368
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,4.3788238
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Arta,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,3.1708355
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,33.232773
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,41.79146
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,41.15884
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,42.87987
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,11.730472
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,14.994569
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,18.406023
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,17.120573
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,15.209277
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,15.706464
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,26.900278
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,38.879906
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,19.005302
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,36.643063
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,32.129654
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,46.31654
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,55.859905
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,50.419872
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,33.93477
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,37.56415
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,45.219055
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,65.82751
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,54.548923
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,42.90927
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,37.191666
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,8.4404335
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,16.627815
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Athens,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,33.0909
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,14.182236
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,11.232315
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,15.564857
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,8.557181
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,6.4366775
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,4.8556733
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,5.244148
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,3.768636
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,2.7748744
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,2.9631608
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,6.413358
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,9.599715
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,5.2532926
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,13.27694
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,9.337886
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,12.822162
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,10.284706
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,8.017982
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,6.6556287
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,15.647351
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,13.753093
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,10.233132
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,13.931203
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,14.74159
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,11.243361
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,7.8501334
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,16.324652
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Patras,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,8.324765
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,6.360891
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,5.3184543
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,7.442566
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,6.159761
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-05,Nitrogen Dioxide (NO₂) µg/m³,3.8454416
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-06,Nitrogen Dioxide (NO₂) µg/m³,3.8009603
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-07,Nitrogen Dioxide (NO₂) µg/m³,6.4197326
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-08,Nitrogen Dioxide (NO₂) µg/m³,4.7018266
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-09,Nitrogen Dioxide (NO₂) µg/m³,3.7462165
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-10,Nitrogen Dioxide (NO₂) µg/m³,2.5123425
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-11,Nitrogen Dioxide (NO₂) µg/m³,3.4466789
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-12,Nitrogen Dioxide (NO₂) µg/m³,3.7217484
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-13,Nitrogen Dioxide (NO₂) µg/m³,3.1166017
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-14,Nitrogen Dioxide (NO₂) µg/m³,5.3664436
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-15,Nitrogen Dioxide (NO₂) µg/m³,5.1654973
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-16,Nitrogen Dioxide (NO₂) µg/m³,5.5179806
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-17,Nitrogen Dioxide (NO₂) µg/m³,3.8909664
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-18,Nitrogen Dioxide (NO₂) µg/m³,3.2420971
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-19,Nitrogen Dioxide (NO₂) µg/m³,2.447912
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-20,Nitrogen Dioxide (NO₂) µg/m³,4.167769
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-21,Nitrogen Dioxide (NO₂) µg/m³,3.850857
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-22,Nitrogen Dioxide (NO₂) µg/m³,5.1687503
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-23,Nitrogen Dioxide (NO₂) µg/m³,5.3791785
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-24,Nitrogen Dioxide (NO₂) µg/m³,4.674381
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-25,Nitrogen Dioxide (NO₂) µg/m³,2.920224
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-26,Nitrogen Dioxide (NO₂) µg/m³,2.239371
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-27,Nitrogen Dioxide (NO₂) µg/m³,3.5814571
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Livadia,2023-02-28,Nitrogen Dioxide (NO₂) µg/m³,5.1143193
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Grevena,2023-02-01,Nitrogen Dioxide (NO₂) µg/m³,3.3953037
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Grevena,2023-02-02,Nitrogen Dioxide (NO₂) µg/m³,2.9495723
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Grevena,2023-02-03,Nitrogen Dioxide (NO₂) µg/m³,3.0099456
cams.eaq.ira.ENSa.no2.l0.2023-02.nc,Grevena,2023-02-04,Nitrogen Dioxide (NO₂) µg/m³,3.026534
